"","BsmtFinSF2","LowQualFinSF","EnclosedPorch","ThreeSsnPorch","ScreenPorch","PoolArea","MiscVal","MasVnrArea","SecondFlrSF","WoodDeckSF","OpenPorchSF","LotFrontage","LotArea","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","FirstFlrSF","GrLivArea","GarageYrBlt","GarageArea","YrSold"
"156",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","1st_bin",60,9600,1924,1950,0,572,572,572,1096,1978.50616388687,0,2008
"157",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",60,7200,1950,1950,0,0,0,1040,1040,1950,625,2006
"158",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","0","1st_bin",92,12003,2009,2010,0,774,774,774,1968,2009,680,2010
"159",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",100,12552,2004,2005,222,769,991,991,1947,2004,678,2010
"160",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2nd_bin","2nd_bin","2nd_bin","1st_bin",134,19378,2005,2006,57,1335,1392,1392,2462,2006,576,2006
"161",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",70.0499583680267,11120,1984,1984,660,572,1232,1232,1232,1984,516,2008
"162",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","3rd_bin","2nd_bin","0",110,13688,2003,2004,1016,556,1572,1572,2668,2003,726,2008
"163",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",95,12182,2005,2005,1201,340,1541,1541,1541,2005,532,2010
"164",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",55,5500,1956,1956,0,882,882,882,882,1978.50616388687,0,2007
"165",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",40,5400,1926,2004,370,779,1149,1149,1616,1926,216,2007
"166",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","1st_bin","0",62,10106,1940,1999,351,112,644,808,1355,1978.50616388687,0,2008
"167",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","0","3rd_bin","0",70.0499583680267,10708,1955,1993,379,470,1617,1867,1867,1955,303,2009
"168",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","1st_bin","1st_bin","1st_bin",86,10562,2007,2007,1288,294,1582,1610,2161,2007,789,2007
"169",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",62,8244,2004,2004,0,840,840,840,1720,2004,440,2007
"170",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","3rd_bin","1st_bin",70.0499583680267,16669,1981,1981,0,1686,1686,1707,1707,1981,511,2006
"171",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",70.0499583680267,12358,1941,1950,360,360,720,854,1382,1991,660,2007
"172",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",141,31770,1960,1960,639,441,1080,1656,1656,1960,528,2010
"173",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","3rd_bin","1st_bin",44,5306,1987,1987,495,354,1064,1064,1767,1987,504,2006
"174",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","0","1st_bin",80,10197,1961,1961,288,700,1362,1362,1362,1961,504,2008
"175",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",47,12416,1986,1986,1398,0,1606,1651,1651,1986,616,2008
"176",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",84,12615,1950,2001,477,725,1202,2158,2158,1950,576,2007
"177",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","2nd_bin","0","2nd_bin",97,10029,1988,1989,831,320,1151,1164,2060,1988,521,2007
"178",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",70.0499583680267,13650,1958,1958,57,554,1052,1252,1920,1958,451,2006
"179",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","0","1st_bin",63,17423,2008,2009,1904,312,2216,2234,2234,2009,1166,2009
"180",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",60,8520,1923,2006,0,968,968,968,968,1935,480,2007
"181",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","2nd_bin","0","0",70.0499583680267,2117,2000,2000,436,320,756,769,1525,2000,440,2007
"182",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",54,7588,1920,1950,352,441,793,901,1802,1920,216,2006
"183",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",60,9060,1957,2006,0,0,0,1340,1340,1957,252,2007
"184",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","2nd_bin","2nd_bin",63,11426,2003,2003,0,1362,1362,1362,2082,2003,484,2008
"185",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","1st_bin","0",92,7438,1908,1991,0,504,504,936,1252,1986,576,2006
"186",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","3rd_bin","0","2nd_bin",90,22950,1892,1993,0,1107,1107,1518,3608,1993,840,2006
"187",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","1st_bin",70.0499583680267,9947,1990,1991,611,577,1188,1217,1217,1990,497,2009
"188",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",60,10410,1916,1987,0,660,660,808,1656,1916,180,2009
"189",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",64,7018,1979,1979,1086,0,1086,1224,1224,1979,528,2009
"190",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","0","0","1st_bin",41,4923,2001,2002,1153,440,1593,1593,1593,2001,682,2008
"191",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","0","1st_bin",70,10570,1932,1994,297,556,853,1549,2727,1932,440,2007
"192",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",70.0499583680267,7472,1972,2004,626,99,725,725,1479,1972,484,2007
"193",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",68,9017,1999,1999,560,871,1431,1431,1431,1999,666,2009
"194",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",24,2522,2004,2004,0,970,970,970,1709,2004,380,2006
"195",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",60,7180,1972,1972,390,474,864,864,864,1989,352,2008
"196",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","0",24,2280,1976,1976,566,289,855,855,1456,1976,440,2009
"197",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",79,9416,2007,2007,1126,600,1726,1726,1726,2007,786,2007
"198",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"0","3rd_bin","0","1st_bin",174,25419,1918,1990,1036,140,1360,1360,3112,1918,795,2006
"199",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","2nd_bin",92,5520,1912,1950,0,755,755,929,2229,1978.50616388687,0,2009
"200",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","0","0","1st_bin",76,9591,2004,2005,1088,625,1713,1713,1713,2004,856,2009
"201",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","1st_bin",80,8546,2003,2004,0,1121,1121,1121,1121,2003,440,2010
"202",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","1st_bin",75,10125,1977,1977,641,276,1196,1279,1279,1980,473,2008
"203",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",50,7000,1924,1950,617,0,617,865,1310,1924,398,2006
"204",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",70.0499583680267,4438,2004,2004,662,186,848,848,848,2004,420,2008
"205",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","1st_bin",50,3500,1947,1950,312,408,720,720,1284,1948,240,2009
"206",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",99,11851,1990,1990,0,1424,1424,1442,1442,1990,500,2009
"207",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",40,13673,1962,1962,0,1140,1140,1696,1696,1962,349,2007
"208",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",70.0499583680267,12493,1960,1960,419,375,1100,1100,1100,1960,312,2008
"209",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","1st_bin",70.0499583680267,14364,1988,1989,1065,92,1157,1180,2062,1988,454,2007
"210",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",75,8250,1964,1964,787,305,1092,1092,1092,1964,504,2008
"211",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",67,5604,1925,1950,468,396,864,864,864,1978.50616388687,0,2008
"212",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","1st_bin",83,10420,2009,2009,36,1176,1212,1212,1212,2009,460,2010
"213",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",72,8640,2009,2009,822,78,900,932,1852,2009,644,2009
"214",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",43,13568,1995,1995,716,274,990,990,990,1996,576,2006
"215",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1st_bin","2nd_bin","0","1st_bin",70.0499583680267,10900,1977,1977,378,311,689,689,1392,1977,299,2010
"216",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",72,10011,1957,1996,360,710,1070,1236,1236,1957,447,2006
"217",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",65,8450,2004,2004,946,490,1436,1436,1436,2004,484,2008
"218",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","2nd_bin",57,9906,1925,1950,0,686,686,810,1328,1940,210,2006
"219",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",70.0499583680267,15660,1939,2006,341,457,798,1137,1954,1939,431,2008
"220",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",43,3010,2005,2006,16,1232,1248,1248,1248,2005,438,2006
"221",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","1st_bin",73,8990,2006,2006,0,1498,1498,1498,1498,2006,675,2006
"222",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","1st_bin","1st_bin",70.0499583680267,8068,2002,2002,0,1010,1010,1010,2267,2002,390,2009
"223",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","2nd_bin",85,11475,1975,1975,550,163,713,811,1552,1975,434,2006
"224",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70,10500,1971,1971,524,160,864,864,864,1989,576,2009
"225",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"3rd_bin","0","2nd_bin","1st_bin",103,13472,2003,2003,56,2336,2392,2392,2392,2003,968,2009
"226",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","0",21,1680,1971,1971,0,630,630,630,1302,1991,280,2009
"227",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","2nd_bin","1st_bin",82,9950,1995,1995,565,638,1203,1214,2520,1995,721,2007
"228",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","1st_bin","0","0",21,1869,1970,1970,321,162,483,483,987,1987,280,2008
"229",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",70,8521,1967,1967,842,70,912,912,912,1974,336,2010
"230",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",43,3182,2005,2006,16,1357,1373,1555,1555,2005,430,2009
"231",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",73,8760,1959,1959,0,1194,1194,1194,1194,1959,312,2010
"232",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","3rd_bin","0","2nd_bin",174,15138,1995,1996,689,773,1462,1490,2794,1995,810,2009
"233",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","1st_bin","0","0",21,1680,1972,1972,0,483,483,483,987,1972,288,2006
"234",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",75,10650,1976,1976,182,0,894,894,894,1976,308,2010
"236",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","1st_bin","0","0",21,1680,1971,1971,358,125,483,483,987,1971,264,2008
"237",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",65,8773,2004,2004,24,1390,1414,1414,1414,2004,494,2010
"238",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","2nd_bin","2nd_bin","1st_bin",70.0499583680267,9453,1993,2003,402,594,996,1014,1744,1993,457,2010
"239",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","2nd_bin",93,12030,2007,2007,0,1694,1694,1694,1694,2007,818,2007
"240",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","2nd_bin",52,8741,1945,1950,94,641,735,798,1487,1949,220,2010
"241",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","2nd_bin",75,9000,2008,2008,1078,488,1566,1566,1566,2008,750,2010
"242",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","1st_bin",40,3880,1945,1997,329,357,686,866,866,1978.50616388687,0,2007
"243",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",63,5000,1900,1950,0,540,540,889,1440,1940,352,2006
"244",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","1st_bin",75,10762,1980,1980,0,626,626,626,1217,1980,288,2009
"245",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",70.0499583680267,8880,1994,2002,695,253,948,1222,2110,1994,463,2010
"246",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",80,10400,1988,1988,929,916,1845,1872,1872,1988,604,2006
"247",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",69,9142,1910,1950,0,1020,1020,908,1928,1910,440,2006
"248",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",75,11310,1954,1954,0,1367,1367,1375,1375,1954,451,2006
"249",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","1st_bin",72,11317,2003,2003,0,840,840,840,1668,2003,500,2007
"250",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"2nd_bin","2nd_bin","0","1st_bin",70.0499583680267,159000,1958,2006,697,747,1444,1444,2144,1958,389,2007
"251",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"0","0","2nd_bin","0",55,5350,1940,1966,0,728,728,1306,1306,1978.50616388687,0,2010
"252",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"2nd_bin","0","1st_bin","0",44,4750,2006,2007,1573,0,1573,1625,1625,2006,538,2007
"253",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",65,8366,2004,2004,0,798,798,798,1640,2004,520,2008
"254",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","2nd_bin","0",85,9350,1964,1991,270,452,1302,1302,1302,1964,309,2007
"255",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",70,8400,1957,1957,922,392,1314,1314,1314,1957,294,2010
"256",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","1st_bin","0",66,8738,1999,1999,0,975,975,1005,2291,1999,429,2006
"257",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",64,8791,2003,2003,503,361,864,864,1728,2003,673,2008
"258",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",68,8814,2006,2006,1334,270,1604,1604,1604,2006,660,2009
"259",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",80,12435,2001,2001,361,602,963,963,1792,2001,564,2008
"260",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",70,12702,1956,1956,0,0,0,882,882,1956,308,2008
"261",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",120,19296,1962,1962,672,0,1362,1382,1382,1991,884,2009
"262",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","0","2nd_bin",69,9588,2007,2007,0,1482,1482,1482,2574,2007,868,2007
"263",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","2nd_bin","1st_bin",88,8471,1977,1995,506,0,506,1212,1212,1978,492,2006
"264",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",50,5500,1929,2001,234,0,926,926,1316,1974,484,2010
"265",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",30,5232,1925,2004,0,680,680,764,764,1965,504,2008
"266",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","2nd_bin","0",78,12090,1981,1981,588,606,1422,1422,1422,1981,576,2008
"267",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",70,11207,1997,1997,714,88,802,802,1511,1997,413,2006
"268",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","2nd_bin","1st_bin",60,8400,1939,1997,378,342,720,1052,2192,1939,240,2008
"269",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",71,6900,1940,1955,403,212,740,778,778,1966,924,2008
"270",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","2nd_bin","1st_bin",70.0499583680267,7917,1976,1976,751,392,1143,1113,1113,1987,504,2007
"271",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",84,10728,2006,2006,0,1095,1095,1095,1939,2006,1053,2006
"272",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",73,39104,1954,2005,226,96,1385,1363,1363,1954,439,2008
"273",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","1st_bin","1st_bin",92,11764,1999,2007,524,628,1152,1164,2270,1999,671,2010
"274",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","2nd_bin","0",80,9600,1958,1988,620,0,1240,1632,1632,1958,338,2009
"275",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",76,8314,1982,1982,546,270,816,816,816,1982,264,2007
"276",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","1st_bin","1st_bin","0",55,7264,1925,2007,0,952,952,952,1548,1978,672,2009
"277",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","2nd_bin",129,9196,2003,2003,0,1560,1560,1560,1560,2003,573,2010
"278",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",140,19138,1951,1951,120,744,864,864,864,1951,400,2010
"279",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",107,14450,2006,2007,0,2121,2121,2121,2121,2007,732,2007
"280",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","2nd_bin","1st_bin",83,10005,1977,1977,392,768,1160,1156,2022,1977,505,2008
"281",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",82,11287,1989,1989,421,386,807,1175,1982,1989,575,2007
"282",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",60,7200,2006,2006,905,357,1262,1262,1262,2006,572,2006
"283",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",34,5063,2007,2008,904,410,1314,1314,1314,2008,626,2009
"284",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","2nd_bin",74,9612,2008,2009,0,1468,1468,1468,1468,2008,898,2009
"285",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",50,8012,1992,1992,430,1145,1575,1575,1575,1992,529,2007
"286",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",35,4251,2006,2007,0,625,625,625,1250,2006,528,2007
"287",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","2nd_bin","0","0",77,9786,1962,1981,600,312,912,1085,1734,1962,440,2006
"288",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",70.0499583680267,8125,1971,1971,614,244,858,858,858,1978.50616388687,0,2006
"289",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",70.0499583680267,9819,1967,1967,450,432,882,900,900,1970,280,2010
"290",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","2nd_bin","0","0",60,8730,1915,2003,0,698,698,698,1396,2003,384,2007
"291",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",120,15611,2006,2006,0,1079,1079,1079,1919,2006,685,2006
"292",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","2nd_bin",55,5687,1912,2000,210,570,780,936,1716,1978.50616388687,0,2008
"293",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","1st_bin","0","0",60,11409,1949,2008,292,476,768,1148,1716,1949,281,2009
"294",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","2nd_bin",70.0499583680267,16659,1977,1994,795,0,795,1468,2263,1977,539,2006
"295",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",80,9600,1953,1953,1285,131,1416,1644,1644,1953,418,2009
"296",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",37,7937,1984,1984,819,184,1003,1003,1003,1984,588,2006
"297",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","2nd_bin","0",75,13710,1950,1950,420,490,910,910,1558,1950,282,2007
"298",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"4th_bin","2nd_bin","0","1st_bin",66,7399,1997,1998,649,326,975,975,1950,1997,576,2007
"299",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","2nd_bin","0",90,11700,1968,1968,384,143,702,1041,1743,1968,539,2007
"300",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",80,14000,1950,2004,0,1092,1092,1152,1152,1950,300,2009
"301",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",90,15750,1953,1953,841,324,1165,1336,1336,1953,375,2006
"302",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","1st_bin","1st_bin",66,16226,1998,1999,281,747,1028,1210,2452,1998,683,2007
"303",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","3rd_bin","1st_bin",118,13704,2001,2002,0,1541,1541,1541,1541,2001,843,2006
"304",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",70,9800,1972,1972,894,0,894,894,894,1975,552,2006
"305",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","4th_bin","2nd_bin","0",87,18386,1880,2002,0,1470,1470,1675,3493,2003,870,2008
"306",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",80,10386,2004,2005,1464,536,2000,2000,2000,2004,888,2007
"307",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","1st_bin","1st_bin",116,13474,1990,1991,700,0,700,1122,2243,1990,746,2007
"308",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","2nd_bin",70.0499583680267,7920,1920,1950,0,319,319,1035,1406,1978.50616388687,0,2008
"309",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70.0499583680267,12342,1940,1950,262,599,861,861,861,1961,539,2009
"310",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","2nd_bin",90,12378,2003,2004,1274,622,1896,1944,1944,2003,708,2006
"311",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","1st_bin",70.0499583680267,7685,1993,1994,518,179,697,697,1501,1993,420,2006
"312",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",50,8000,1948,2002,680,292,972,972,972,1948,240,2009
